job_key,job_id,job_title,primary_role_family,title_role_family,selected_role_family,matched_role_families,matched_search_terms,search_term_count,role_family_count,role_resolution_method,role_review_required,company,company_disclosed,category,country_code,country,currency,location,city,region,location_hierarchy,location_area,latitude,longitude,workplace_type,contract_type,contract_time,published_at,published_date,publication_year,publication_month,publication_year_month,snapshot_date,days_since_publication,salary_min,salary_max,salary_midpoint,has_salary,salary_is_predicted,salary_invalid_nonpositive,job_description,job_url,collected_at_utc
de-5858242933,5858242933,Business Intelligence Specialist Senior (Business Analyst),BI Analyst,BI Analyst,BI Analyst,BI Analyst,business intelligence analyst,1,1,Title rule,False,TELUS Digital Europe,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Not specified,2026-08-27 14:23:20+00:00,2026-08-27,2026,8,2026-08,2026-09-04,8,,,,False,False,False,"Business Analyst Work Location: Gift City, Gandhinagar Working Mode: 5 Days Work from office Experience Required: 5 Year Shift Timings: 12 pm to 1 pm IST (May vary depending upon the work requirement) Key Skills: Candidate should have experience working in BPO / Call center domain and should have worked with Looker Studio and Google Sheets etc.) with the ability to create charts, graphs, pivot tables, and complex formulas Job Description: The Business Analyst currently serves under the directi…",https://www.adzuna.de/details/5858242933?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5858005152,5858005152,Business Intelligence Analyst - SQL / Analytics (m/w/d) - Mittwald CM Service,BI Analyst,BI Analyst,BI Analyst,BI Analyst,business intelligence analyst,1,1,Title rule,False,Mittwald CM Service,True,IT-Stellen,de,Germany,EUR,"Espelkamp, Minden-Lübbecke (Kreis)",Espelkamp,Nordrhein-Westfalen,Deutschland | Nordrhein-Westfalen | Minden-Lübbecke (Kreis) | Espelkamp,"[""Deutschland"", ""Nordrhein-Westfalen"", ""Minden-L\u00fcbbecke (Kreis)"", ""Espelkamp""]",52.37688,8.63297,Not specified,Not specified,Not specified,2026-08-27 09:30:12+00:00,2026-08-27,2026,8,2026-08,2026-09-04,8,,,,False,False,False,"Über das Unternehmen Wir sind 200 kreative Köpfe, die hier in Espelkamp an echt starken Lösungen für das Web von morgen arbeiten. Wir leben Web. Wir atmen Code. Und: Wir lieben Agenturen & Freelancer. Als Webhoster aus dem Herzen Deutschlands bieten wir Webprofis die Plattform, auf der sie mit ihren Webprojekten durchstarten. Maximal performant. Mega flexibel. 100% klimaneutral. Ohne dich treffen wir Entscheidungen im Bauchgefühl. Mit dir entstehen ein Zahlenfundament und eine Perspektive, die …",https://www.adzuna.de/details/5858005152?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5855435937,5855435937,Business Intelligence Analyst - SQL / Analytics (m/w/d),BI Analyst,BI Analyst,BI Analyst,BI Analyst,business intelligence analyst,1,1,Title rule,False,Workwise GmbH,True,Unknown,de,Germany,EUR,"Espelkamp, Minden-Lübbecke (Kreis)",Espelkamp,Nordrhein-Westfalen,Deutschland | Nordrhein-Westfalen | Minden-Lübbecke (Kreis) | Espelkamp,"[""Deutschland"", ""Nordrhein-Westfalen"", ""Minden-L\u00fcbbecke (Kreis)"", ""Espelkamp""]",52.37688,8.63297,Not specified,Not specified,Full-time,2026-08-25 16:45:53+00:00,2026-08-25,2026,8,2026-08,2026-09-04,10,,,,False,False,False,"Über Mittwald CM Service GmbH & Co. KG Wir sind 200 kreative Köpfe, die hier in Espelkamp an echt starken Lösungen für das Web von morgen arbeiten. Wir leben Web. Wir atmen Code. Und: Wir lieben Agenturen & Freelancer. Als Webhoster aus dem Herzen Deutschlands bieten wir Webprofis die Plattform, auf der sie mit ihren Webprojekten durchstarten. Maximal performant. Mega flexibel. 100% klimaneutral. So bringst du deine Skills ein: Dich erwartet eine Grüne Wiese: Du baust den BI-Bereich auf (Strukt…",https://www.adzuna.de/details/5855435937?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5844198313,5844198313,BI Analyst (m/w/d) Qlik Sense,BI Analyst,BI Analyst,BI Analyst,BI Analyst,BI analyst,1,1,Title rule,False,Orizon GmbH,True,Unknown,de,Germany,EUR,"Grohn, Bremen",Grohn,Bremen,Deutschland | Bremen | Grohn,"[""Deutschland"", ""Bremen"", ""Grohn""]",53.16547,8.64259,Not specified,Not specified,Not specified,2026-08-16 14:00:29+00:00,2026-08-16,2026,8,2026-08,2026-09-04,19,,,,False,False,False,SBI Analyst (m/w/d) Qlik Sense Unser Angebot: Sie erhalten eine faire und zuverlässige Vergütung auf Basis des GVP/DGB-Tarifvertrags. Je nach Einsatzbranche kommen attraktive Zuschläge hinzu. Wir bieten Ihnen ein professionelles Arbeitsumfeld mit klaren Strukturen und guten Entwicklungsperspektiven. Von Beginn an begleiten wir Sie persönlich und beraten Sie individuell bei allen Fragen rund um Ihren Einsatz. Mit unserem Mitarbeiterprogramm Orizon PlusPunkte profitieren Sie von zahlreichen Extra…,https://www.adzuna.de/details/5844198313?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5835856791,5835856791,Controlling Analyst – Kostenrechnung & BI (m/w/d),BI Analyst,,BI Analyst,BI Analyst,BI analyst,1,1,Single search family,False,HPM Service und Verwaltung GmbH,True,Unknown,de,Germany,EUR,"Hamburg, Deutschland",Hamburg,Hamburg,Deutschland | Hamburg,"[""Deutschland"", ""Hamburg""]",53.557429,9.987297,Not specified,Not specified,Not specified,2026-08-10 19:33:15+00:00,2026-08-10,2026,8,2026-08,2026-09-04,25,,,,False,False,False,"HPM DIE HANDWERKSGRUPPE ist eine familien­geführte Unternehmens­gruppe und einer der Markt­führer im Ausbau­handwerk bestehend aus erfolg­reichen und lokal verankerten Hand­werks­betrieben in Deutschland und Österreich. Die HPM ist ein starkes Netzwerk mit über 150 erst­klassigen Betrieben in den drei Sparten: Maler Fassade Ausbau, Technische Gebäude­ausrüstung sowie Fenster und Fassade.Über 4.400 Mitarbeiter, ein modernes Management und ein engagiertes Aus- und Fort­bildungs­programm sichern d…",https://www.adzuna.de/land/ad/5835856791?se=Hha0bVmo8RG5Kfv2CGWPFA&utm_medium=api&utm_source=aa0fc1e4&v=B908DE688457092BE1334CE17F45FB0D3CE71C69,2026-09-04 12:07:57.686503+00:00
de-5835515492,5835515492,Controlling Analyst – Kostenrechnung & BI (m/w/d),BI Analyst,,BI Analyst,BI Analyst,BI analyst,1,1,Single search family,False,HPM Service und Verwaltung GmbH,True,Sonstige/Allgemeine Stellen,de,Germany,EUR,"Hamburg, Deutschland",Hamburg,Hamburg,Deutschland | Hamburg,"[""Deutschland"", ""Hamburg""]",53.557429,9.987297,Not specified,Not specified,Not specified,2026-08-10 12:53:23+00:00,2026-08-10,2026,8,2026-08,2026-09-04,25,,,,False,False,False,"HPM DIE HANDWERKSGRUPPE ist eine familien­geführte Unternehmens­gruppe und einer der Markt­führer im Ausbau­handwerk bestehend aus erfolg­reichen und lokal verankerten Hand­werks­betrieben in Deutschland und Österreich. Die HPM ist ein starkes Netzwerk mit über 150 erst­klassigen Betrieben in den drei Sparten: Maler Fassade Ausbau, Technische Gebäude­ausrüstung sowie Fenster und Fassade.Über 4.400 Mitarbeiter, ein modernes Management und ein engagiertes Aus- und Fort­bildungs­programm sichern d…",https://www.adzuna.de/land/ad/5835515492?se=Hha0bVmo8RG5Kfv2CGWPFA&utm_medium=api&utm_source=aa0fc1e4&v=33CE15A042C47861B2467BE1BBE4B95507B6885A,2026-09-04 12:07:57.686503+00:00
de-5835234446,5835234446,Controlling Analyst – Kostenrechnung & BI (m/w/d),BI Analyst,,BI Analyst,BI Analyst,BI analyst,1,1,Single search family,False,HPM Service und Verwaltung GmbH,True,Unknown,de,Germany,EUR,"HafenCity, Hamburg",HafenCity,Hamburg,Deutschland | Hamburg | HafenCity,"[""Deutschland"", ""Hamburg"", ""HafenCity""]",53.54167,9.99333,Not specified,Not specified,Full-time,2026-08-10 04:38:07+00:00,2026-08-10,2026,8,2026-08,2026-09-04,25,,,,False,False,False,"HPM DIE HANDWERKSGRUPPE ist eine familien­geführte Unternehmens­gruppe und einer der Markt­führer im Ausbau­handwerk bestehend aus erfolg­reichen und lokal verankerten Hand­werks­betrieben in Deutschland und Österreich. Die HPM ist ein starkes Netzwerk mit über 150 erst­klassigen Betrieben in den drei Sparten: Maler Fassade Ausbau, Technische Gebäude­ausrüstung sowie Fenster und Fassade.Über 4.400 Mitarbeiter, ein modernes Management und ein engagiertes Aus- und Fort­bildungs­programm sichern d…",https://www.adzuna.de/details/5835234446?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5835180910,5835180910,Controlling Analyst – Kostenrechnung & BI (m/w/d),BI Analyst,,BI Analyst,BI Analyst,BI analyst,1,1,Single search family,False,HPM Service und Verwaltung GmbH,True,Unknown,de,Germany,EUR,"Hamburg-Altstadt, Hamburg",Hamburg-Altstadt,Hamburg,Deutschland | Hamburg | Hamburg-Altstadt,"[""Deutschland"", ""Hamburg"", ""Hamburg-Altstadt""]",53.5504,9.99417,Not specified,Not specified,Not specified,2026-08-10 03:23:59+00:00,2026-08-10,2026,8,2026-08,2026-09-04,25,,,,False,False,False,"Controlling Analyst – Kostenrechnung & BI (m/w/d) * 40 Stunden, Vollzeit * Unbefristet * Hamburg Hier bewerben! HPM DIE HANDWERKSGRUPPE ist eine familien­geführte Unternehmens­gruppe und einer der Markt­führer im Ausbau­handwerk bestehend aus erfolg­reichen und lokal verankerten Hand­werks­betrieben in Deutschland und Österreich. Die HPM ist ein starkes Netzwerk mit über 150 erst­klassigen Betrieben in den drei Sparten: Maler Fassade Ausbau, Technische Gebäude­ausrüstung sowie Fenster und Fassa…",https://www.adzuna.de/details/5835180910?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5834803083,5834803083,(Junior) Business Intelligence Analyst (m/w/d),BI Analyst,BI Analyst,BI Analyst,BI Analyst,business intelligence analyst,1,1,Title rule,False,medermis clinics,True,Unknown,de,Germany,EUR,"Au-Haidhausen, München",Au-Haidhausen,Bayern,Deutschland | Bayern | München (Kreis) | München | Au-Haidhausen,"[""Deutschland"", ""Bayern"", ""M\u00fcnchen (Kreis)"", ""M\u00fcnchen"", ""Au-Haidhausen""]",48.13258,11.59129,Not specified,Not specified,Full-time,2026-08-09 17:43:00+00:00,2026-08-09,2026,8,2026-08,2026-09-04,26,,,,False,False,False,"Aufgaben Als (Junior) BI Analyst:in bist du Teil unseres kleinen, schlagkräftigen Data-Teams und arbeitest eng mit Data Engineering, Data Science sowie dem Head of IT zusammen. Du hilfst dabei, unseren bestehenden BI-Stack weiter auszubauen und weiterzuentwickeln, externe Abhängigkeiten zu reduzieren und Daten stärker in den Alltag unserer Fachbereiche – insbesondere Finance und Accounting – zu bringen. Weiterentwicklung und Pflege von Power BI Dashboards und Datenmodellen Enge Zusammenarbeit m…",https://www.adzuna.de/details/5834803083?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5829149175,5829149175,Praktikum im E-Business - Business Intelligence & Digital Analyst - Ulm,BI Analyst,BI Analyst,BI Analyst,BI Analyst,business intelligence analyst,1,1,Title rule,False,Liebherr-Hausgeräte Ochsenhausen GmbH,True,Unknown,de,Germany,EUR,"Ermingen, Ulm",Ermingen,Baden-Württemberg,Deutschland | Baden-Württemberg | Ulm | Ermingen,"[""Deutschland"", ""Baden-W\u00fcrttemberg"", ""Ulm"", ""Ermingen""]",48.38124,9.89876,Not specified,Contract,Not specified,2026-08-05 16:37:18+00:00,2026-08-05,2026,8,2026-08,2026-09-04,30,,,,False,False,False,"Im Produktsegment Kühl- und Gefriergeräte entwickelt, fertigt und verkauft Liebherr bereits seit 1954 ein breites Spektrum an effizienten Kühl- und Gefriergeräten für den privaten und professionellen Einsatz. Um Kunden stets mit innovativen Lösungen zu begeistern, werden dabei deren Bedürfnisse in den Mittelpunkt gesetzt und die Grenzen des bisher Machbaren immer wieder neu definiert. Kühl- und Gefriergeräte von Liebherr gelten in der Branche und bei Kunden als Symbol für höchste Qualität – heu…",https://www.adzuna.de/details/5829149175?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5816415778,5816415778,Sales BI Analyst (w/m/x) Commercial Excellence (with German),BI Analyst,BI Analyst,BI Analyst,BI Analyst,BI analyst,1,1,Title rule,False,Smith & Nephew,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Full-time,2026-07-26 12:08:40+00:00,2026-07-26,2026,7,2026-07,2026-09-04,40,62500.0,62500.0,62500.0,True,False,False,"Life Unlimited. SmithNephew ist ein führendes Medizintechnikunternehmen, das Technologien für ein Leben ohne Einschränkungen entwickelt und produziert. Für unser Commercial Excellence Team suchen wir einen BI Analyst (w/m/x) Commercial Excellence & Sales Force Efficiency zur Betreuung der Regionen DACH (Deutschland, Österreich, Schweiz). Der Fokus liegt dabei auf den Geschäftsbereichen Orthopädie und Sportmedizin. Diese Rolle hat eine wichtige Funktion bei der Implementierung und Umsetzung der …",https://www.adzuna.de/details/5816415778?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
de-5796235359,5796235359,BI-Analyst:in Forderungsmanagement,BI Analyst,BI Analyst,BI Analyst,BI Analyst,BI analyst,1,1,Title rule,False,enercity,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Full-time,2026-07-11 01:06:26+00:00,2026-07-11,2026,7,2026-07,2026-09-04,55,,,,False,False,False,"Aufgaben Als BI-Analyst:in im Forderungsmanagement definierst Du business- und technische Anforderungen an Datengrundlagen, Reports und Dashboards und stimmst diese eng mit Data Ownern, Process Ownern und KPI-Champions ab. Du verantwortest die Sammlung, Aufbereitung und Konsolidierung relevanter Daten und stellst sicher, dass die erforderlichen technischen Anbindungen an Systeme und Datenquellen sauber vorbereitet und umgesetzt werden. Die Prüfung und Qualitätssicherung der Daten im Berichtswes…",https://www.adzuna.de/details/5796235359?utm_medium=api&utm_source=aa0fc1e4,2026-09-04 12:07:57.686503+00:00
